0.07, 0, 0, -0, 0, 0, 0, -6.91692e-322, 19086
0.071, 0, 0, -0, 0, 0, 0, -7.01573e-322, 19097.2
0.072, 0, 0, -0, 0, 0, 0, -7.11455e-322, 19108.2
0.073, 0, 0, -0, 0, 0, 0, -7.21336e-322, 19118.7
0.074, 0, 0, -0, 0, 0, 0, -7.31217e-322, 19129
0.075, 0, 0, -0, 0, 0, 0, -7.41098e-322, 19139
0.076, 0, 0, -0, 0, 0, 0, -7.5098e-322, 19148.7
0.077, 0, 0, -0, 0, 0, 0, -7.60861e-322, 19158.1
0.078, 0, 0, -0, 0, 0, 0, -7.70742e-322, 19167.2
0.079, 0, 0, -0, 0, 0, 0, -7.80624e-322, 19176
0.08, 0, 0, -0, 0, 0, 0, -7.90505e-322, 19184.6
0.081, 0, 0, -0, 0, 0, 0, -8.00386e-322, 19193
0.082, 0, 0, -0, 0, 0, 0, -8.10268e-322, 19201.1
0.083, 0, 0, -0, 0, 0, 0, -8.20149e-322, 19208.9
0.084, 0, 0, -0, 0, 0, 0, -8.3003e-322, 19216.5
0.085, 0, 0, -0, 0, 0, 0, -8.39912e-322, 19223.9
0.086, 0, 0, -0, 0, 0, 0, -8.49793e-322, 19231.1
0.087, 0, 0, -0, 0, 0, 0, -8.59674e-322, 19238
0.088, 0, 0, -0, 0, 0, 0, -8.69556e-322, 19244.8
0.089, 0, 0, -0, 0, 0, 0, -8.79437e-322, 19251.3
0.09, 0, 0, -0, 0, 0, 0, -8.89318e-322, 19257.7
0.091, 0, 0, -0, 0, 0, 0, -8.99199e-322, 19263.9
0.092, 0, 0, -0, 0, 0, 0, -9.09081e-322, 19269.9
0.093, 0, 0, -0, 0, 0, 0, -9.18962e-322, 19275.7
0.094, 0, 0, -0, 0, 0, 0, -9.28843e-322, 19281.3
0.095, 0, 0, -0, 0, 0, 0, -9.38725e-322, 19286.8
0.096, 0, 0, -0, 0, 0, 0, -9.48606e-322, 19292.1
0.097, 0, 0, -0, 0, 0, 0, -9.58487e-322, 19297.3
0.098, 0, 0, -0, 0, 0, 0, -9.68369e-322, 19302.3
0.099, 0, 0, -0, 0, 0, 0, -9.7825e-322, 19307.1
0.1, 0, 0, -0, 0, 0, 0, -9.88131e-322, 19311.8
0.101, 0, 0, -0, 0, 0, 0, -9.98013e-322, 19316.4
0.102, 0, 0, -0, 0, 0, 0, -1.00789e-321, 19320.9
0.103, 0, 0, -0, 0, 0, 0, -1.01778e-321, 19325.2
0.104, 0, 0, -0, 0, 0, 0, -1.02766e-321, 19329.3
0.105, 0, 0, -0, 0, 0, 0, -1.03754e-321, 19333.4
0.106, 0, 0, -0, 0, 0, 0, -1.04742e-321, 19337.3
0.107, 0, 0, -0, 0, 0, 0, -1.0573e-321, 19341.2
0.108, 0, 0, -0, 0, 0, 0, -1.06718e-321, 19344.9
0.109, 0, 0, -0, 0, 0, 0, -1.07706e-321, 19348.5
0.11, 0, 0, -0, 0, 0, 0, -1.08694e-321, 19351.9
0.111, 0, 0, -0, 0, 0, 0, -1.09683e-321, 19355.3
0.112, 0, 0, -0, 0, 0, 0, -1.10671e-321, 19358.6
0.113, 0, 0, -0, 0, 0, 0, -1.11659e-321, 19361.8
0.114, 0, 0, -0, 0, 0, 0, -1.12647e-321, 19364.9
0.115, 0, 0, -0, 0, 0, 0, -1.13635e-321, 19367.9
0.116, 0, 0, -0, 0, 0, 0, -1.14623e-321, 19370.8
0.117, 0, 0, -0, 0, 0, 0, -1.15611e-321, 19373.7
0.118, 0, 0, -0, 0, 0, 0, -1.16599e-321, 19376.4
0.119, 0, 0, -0, 0, 0, 0, -1.17588e-321, 19379.1
0.12, 0, 0, -0, 0, 0, 0, -1.18576e-321, 19381.7
0.121, 0, 0, -0, 0, 0, 0, -1.19564e-321, 19384.2
0.122, 0, 0, -0, 0, 0, 0, -1.20552e-321, 19386.6
0.123, 0, 0, -0, 0, 0, 0, -1.2154e-321, 19389
0.124, 0, 0, -0, 0, 0, 0, -1.22528e-321, 19391.3
0.125, 0, 0, -0, 0, 0, 0, -1.23516e-321, 19393.5
0.126, 0, 0, -0, 0, 0, 0, -1.24505e-321, 19395.6
0.127, 0, 0, -0, 0, 0, 0, -1.25493e-321, 19397.7
0.128, 0, 0, -0, 0, 0, 0, -1.26481e-321, 19399.8
0.129, 0, 0, -0, 0, 0, 0, -1.27469e-321, 19401.8
0.13, 0, 0, -0, 0, 0, 0, -1.28457e-321, 19403.7
0.131, 0, 0, -0, 0, 0, 0, -1.29445e-321, 19405.5
0.132, 0, 0, -0, 0, 0, 0, -1.30433e-321, 19407.3
0.133, 0, 0, -0, 0, 0, 0, -1.31421e-321, 19409.1
0.134, 0, 0, -0, 0, 0, 0, -1.3241e-321, 19410.8
0.135, 0, 0, -0, 0, 0, 0, -1.33398e-321, 19412.4
0.136, 0, 0, -0, 0, 0, 0, -1.34386e-321, 19414
0.137, 0, 0, -0, 0, 0, 0, -1.35374e-321, 19415.6
0.138, 0, 0, -0, 0, 0, 0, -1.36362e-321, 19417.1
0.139, 0, 0, -0, 0, 0, 0, -1.3735e-321, 19418.6
0.14, 0, 0, -0, 0, 0, 0, -1.38338e-321, 19420
0.141, 0, 0, -0, 0, 0, 0, -1.39327e-321, 19421.3
0.142, 0, 0, -0, 0, 0, 0, -1.40315e-321, 19422.7
0.143, 0, 0, -0, 0, 0, 0, -1.41303e-321, 19424
0.144, 0, 0, -0, 0, 0, 0, -1.42291e-321, 19425.2
0.145, 0, 0, -0, 0, 0, 0, -1.43279e-321, 19426.5
0.146, 0, 0, -0, 0, 0, 0, -1.44267e-321, 19427.6
0.147, 0, 0, -0, 0, 0, 0, -1.45255e-321, 19428.8
0.148, 0, 0, -0, 0, 0, 0, -1.46243e-321, 19429.9
0.149, 0, 0, -0, 0, 0, 0, -1.47232e-321, 19431
0.15, 0, 0, -0, 0, 0, 0, -1.4822e-321, 19432.1
0.151, 0, 0, -0, 0, 0, 0, -1.49208e-321, 19433.1
0.152, 0, 0, -0, 0, 0, 0, -1.50196e-321, 19434.1
0.153, 0, 0, -0, 0, 0, 0, -1.51184e-321, 19435
0.154, 0, 0, -0, 0, 0, 0, -1.52172e-321, 19436
0.155, 0, 0, -0, 0, 0, 0, -1.5316e-321, 19436.9
0.156, 0, 0, -0, 0, 0, 0, -1.54148e-321, 19437.7
0.157, 0, 0, -0, 0, 0, 0, -1.55137e-321, 19438.6
0.158, 0, 0, -0, 0, 0, 0, -1.56125e-321, 19439.4
0.159, 0, 0, -0, 0, 0, 0, -1.57113e-321, 19440.2
0.16, 0, 0, -0, 0, 0, 0, -1.58101e-321, 19441
0.161, 0, 0, -0, 0, 0, 0, -1.59089e-321, 19441.8
0.162, 0, 0, -0, 0, 0, 0, -1.60077e-321, 19442.5
0.163, 0, 0, -0, 0, 0, 0, -1.61065e-321, 19443.2
0.164, 0, 0, -0, 0, 0, 0, -1.62054e-321, 19443.9
0.165, 0, 0, -0, 0, 0, 0, -1.63042e-321, 19444.6
0.166, 0, 0, -0, 0, 0, 0, -1.6403e-321, 19445.2
0.167, 0, 0, -0, 0, 0, 0, -1.65018e-321, 19445.8
0.168, 0, 0, -0, 0, 0, 0, -1.66006e-321, 19446.5
0.169, 0, 0, -0, 0, 0, 0, -1.66994e-321, 19447.1
0.17, 0, 0, -0, 0, 0, 0, -1.67982e-321, 19447.6
0.171, 0, 0, -0, 0, 0, 0, -1.6897e-321, 19448.2
0.172, 0, 0, -0, 0, 0, 0, -1.69959e-321, 19448.7
0.173, 0, 0, -0, 0, 0, 0, -1.70947e-321, 19449.3
0.174, 0, 0, -0, 0, 0, 0, -1.71935e-321, 19449.8
0.175, 0, 0, -0, 0, 0, 0, -1.72923e-321, 19450.3
0.176, 0, 0, -0, 0, 0, 0, -1.73911e-321, 19450.8
0.177, 0, 0, -0, 0, 0, 0, -1.74899e-321, 19451.2
0.178, 0, 0, -0, 0, 0, 0, -1.75887e-321, 19451.7
0.179, 0, 0, -0, 0, 0, 0, -1.76876e-321, 19452.1
0.18, 0, 0, -0, 0, 0, 0, -1.77864e-321, 19452.5
0.181, 0, 0, -0, 0, 0, 0, -1.78852e-321, 19453
0.182, 0, 0, -0, 0, 0, 0, -1.7984e-321, 19453.4
0.183, 0, 0, -0, 0, 0, 0, -1.80828e-321, 19453.7
0.184, 0, 0, -0, 0, 0, 0, -1.81816e-321, 19454.1
0.185, 0, 0, -0, 0, 0, 0, -1.82804e-321, 19454.5
0.186, 0, 0, -0, 0, 0, 0, -1.83792e-321, 19454.9
0.187, 0, 0, -0, 0, 0, 0, -1.84781e-321, 19455.2
0.188, 0, 0, -0, 0, 0, 0, -1.85769e-321, 19455.5
0.189, 0, 0, -0, 0, 0, 0, -1.86757e-321, 19455.9
0.19, 0, 0, -0, 0, 0, 0, -1.87745e-321, 19456.2
0.191, 0, 0, -0, 0, 0, 0, -1.88733e-321, 19456.5
0.192, 0, 0, -0, 0, 0, 0, -1.89721e-321, 19456.8
0.193, 0, 0, -0, 0, 0, 0, -1.90709e-321, 19457.1
0.194, 0, 0, -0, 0, 0, 0, -1.91697e-321, 19457.4
0.195, 0, 0, -0, 0, 0, 0, -1.92686e-321, 19457.6
0.196, 0, 0, -0, 0, 0, 0, -1.93674e-321, 19457.9
0.197, 0, 0, -0, 0, 0, 0, -1.94662e-321, 19458.1
0.198, 0, 0, -0, 0, 0, 0, -1.9565e-321, 19458.4
0.199, 0, 0, -0, 0, 0, 0, -1.96638e-321, 19458.6
0.2, 0, 0, -0, 0, 0, 0, -1.97626e-321, 19458.9
0.201, 0, 0, -0, 0, 0, 0, -1.98614e-321, 19459.1
0.202, 0, 0, -0, 0, 0, 0, -1.99603e-321, 19459.3
0.203, 0, 0, -0, 0, 0, 0, -2.00591e-321, 19459.5
0.204, 0, 0, -0, 0, 0, 0, -2.01579e-321, 19459.7
0.205, 0, 0, -0, 0, 0, 0, -2.02567e-321, 19459.9
0.206, 0, 0, -0, 0, 0, 0, -2.03555e-321, 19460.1
0.207, 0, 0, -0, 0, 0, 0, -2.04543e-321, 19460.3
0.208, 0, 0, -0, 0, 0, 0, -2.05531e-321, 19460.5
0.209, 0, 0, -0, 0, 0, 0, -2.06519e-321, 19460.7
0.21, 0, 0, -0, 0, 0, 0, -2.07508e-321, 19460.9
0.211, 0, 0, -0, 0, 0, 0, -2.08496e-321, 19461
0.212, 0, 0, -0, 0, 0, 0, -2.09484e-321, 19461.2
0.213, 0, 0, -0, 0, 0, 0, -2.10472e-321, 19461.4
0.214, 0, 0, -0, 0, 0, 0, -2.1146e-321, 19461.5
0.215, 0, 0, -0, 0, 0, 0, -2.12448e-321, 19461.7
0.216, 0, 0, -0, 0, 0, 0, -2.13436e-321, 19461.8
0.217, 0, 0, -0, 0, 0, 0, -2.14424e-321, 19462
0.218, 0, 0, -0, 0, 0, 0, -2.15413e-321, 19462.1
0.219, 0, 0, -0, 0, 0, 0, -2.16401e-321, 19462.2
0.22, 0, 0, -0, 0, 0, 0, -2.17389e-321, 19462.3
0.221, 0, 0, -0, 0, 0, 0, -2.18377e-321, 19462.5
0.222, 0, 0, -0, 0, 0, 0, -2.19365e-321, 19462.6
0.223, 0, 0, -0, 0, 0, 0, -2.20353e-321, 19462.7
0.224, 0, 0, -0, 0, 0, 0, -2.21341e-321, 19462.8
0.225, 0, 0, -0, 0, 0, 0, -2.2233e-321, 19462.9
0.226, 0, 0, -0, 0, 0, 0, -2.23318e-321, 19463
0.227, 0, 0, -0, 0, 0, 0, -2.24306e-321, 19463.2
0.228, 0, 0, -0, 0, 0, 0, -2.25294e-321, 19463.3
0.229, 0, 0, -0, 0, 0, 0, -2.26282e-321, 19463.3
0.23, 0, 0, -0, 0, 0, 0, -2.2727e-321, 19463.4
0.231, 0, 0, -0, 0, 0, 0, -2.28258e-321, 19463.5
0.232, 0, 0, -0, 0, 0, 0, -2.29246e-321, 19463.6
0.233, 0, 0, -0, 0, 0, 0, -2.30235e-321, 19463.7
0.234, 0, 0, -0, 0, 0, 0, -2.31223e-321, 19463.8
0.235, 0, 0, -0, 0, 0, 0, -2.32211e-321, 19463.9
0.236, 0, 0, -0, 0, 0, 0, -2.33199e-321, 19464
0.237, 0, 0, -0, 0, 0, 0, -2.34187e-321, 19464
0.238, 0, 0, -0, 0, 0, 0, -2.35175e-321, 19464.1
0.239, 0, 0, -0, 0, 0, 0, -2.36163e-321, 19464.2
0.24, 0, 0, -0, 0, 0, 0, -2.37152e-321, 19464.3
0.241, 0, 0, -0, 0, 0, 0, -2.3814e-321, 19464.3
0.242, 0, 0, -0, 0, 0, 0, -2.39128e-321, 19464.4
0.243, 0, 0, -0, 0, 0, 0, -2.40116e-321, 19464.5
0.244, 0, 0, -0, 0, 0, 0, -2.41104e-321, 19464.5
0.245, 0, 0, -0, 0, 0, 0, -2.42092e-321, 19464.6
0.246, 0, 0, -0, 0, 0, 0, -2.4308e-321, 19464.6
0.247, 0, 0, -0, 0, 0, 0, -2.44068e-321, 19464.7
0.248, 0, 0, -0, 0, 0, 0, -2.45057e-321, 19464.8
0.249, 0, 0, -0, 0, 0, 0, -2.46045e-321, 19464.8
0.25, 0, 0, -0, 0, 0, 0, -2.47033e-321, 19464.9
0.251, 0, 0, -0, 0, 0, 0, -2.48021e-321, 19464.9
0.252, 0, 0, -0, 0, 0, 0, -2.49009e-321, 19465
0.253, 0, 0, -0, 0, 0, 0, -2.49997e-321, 19465
0.254, 0, 0, -0, 0, 0, 0, -2.50985e-321, 19465.1
0.255, 0, 0, -0, 0, 0, 0, -2.51973e-321, 19465.1
0.256, 0, 0, -0, 0, 0, 0, -2.52962e-321, 19465.1
0.257, 0, 0, -0, 0, 0, 0, -2.5395e-321, 19465.2
0.258, 0, 0, -0, 0, 0, 0, -2.54938e-321, 19465.2
0.259, 0, 0, -0, 0, 0, 0, -2.55926e-321, 19465.3
0.26, 0, 0, -0, 0, 0, 0, -2.56914e-321, 19465.3
0.261, 0, 0, -0, 0, 0, 0, -2.57902e-321, 19465.3
0.262, 0, 0, -0, 0, 0, 0, -2.5889e-321, 19465.4
0.263, 0, 0, -0, 0, 0, 0, -2.59879e-321, 19465.4
0.264, 0, 0, -0, 0, 0, 0, -2.60867e-321, 19465.4
0.265, 0, 0, -0, 0, 0, 0, -2.61855e-321, 19465.5
0.266, 0, 0, -0, 0, 0, 0, -2.62843e-321, 19465.5
0.267, 0, 0, -0, 0, 0, 0, -2.63831e-321, 19465.5
0.268, 0, 0, -0, 0, 0, 0, -2.64819e-321, 19465.6
0.269, 0, 0, -0, 0, 0, 0, -2.65807e-321, 19465.6
0.27, 0, 0, -0, 0, 0, 0, -2.66795e-321, 19465.6
0.271, 0, 0, -0, 0, 0, 0, -2.67784e-321, 19465.7
0.272, 0, 0, -0, 0, 0, 0, -2.68772e-321, 19465.7
0.273, 0, 0, -0, 0, 0, 0, -2.6976e-321, 19465.7
0.274, 0, 0, -0, 0, 0, 0, -2.70748e-321, 19465.7
0.275, 0, 0, -0, 0, 0, 0, -2.71736e-321, 19465.8
0.276, 0, 0, -0, 0, 0, 0, -2.72724e-321, 19465.8
0.277, 0, 0, -0, 0, 0, 0, -2.73712e-321, 19465.8
0.278, 0, 0, -0, 0, 0, 0, -2.747e-321, 19465.8
0.279, 0, 0, -0, 0, 0, 0, -2.75689e-321, 19465.9
0.28, 0, 0, -0, 0, 0, 0, -2.76677e-321, 19465.9
0.281, 0, 0, -0, 0, 0, 0, -2.77665e-321, 19465.9
0.282, 0, 0, -0, 0, 0, 0, -2.78653e-321, 19465.9
0.283, 0, 0, -0, 0, 0, 0, -2.79641e-321, 19465.9
0.284, 0, 0, -0, 0, 0, 0, -2.80629e-321, 19466
0.285, 0, 0, -0, 0, 0, 0, -2.81617e-321, 19466
0.286, 0, 0, -0, 0, 0, 0, -2.82606e-321, 19466
0.287, 0, 0, -0, 0, 0, 0, -2.83594e-321, 19466
0.288, 0, 0, -0, 0, 0, 0, -2.84582e-321, 19466
0.289, 0, 0, -0, 0, 0, 0, -2.8557e-321, 19466
0.29, 0, 0, -0, 0, 0, 0, -2.86558e-321, 19466.1
0.291, 0, 0, -0, 0, 0, 0, -2.87546e-321, 19466.1
0.292, 0, 0, -0, 0, 0, 0, -2.88534e-321, 19466.1
0.293, 0, 0, -0, 0, 0, 0, -2.89522e-321, 19466.1
0.294, 0, 0, -0, 0, 0, 0, -2.90511e-321, 19466.1
0.295, 0, 0, -0, 0, 0, 0, -2.91499e-321, 19466.1
0.296, 0, 0, -0, 0, 0, 0, -2.92487e-321, 19466.1
0.297, 0, 0, -0, 0, 0, 0, -2.93475e-321, 19466.2
0.298, 0, 0, -0, 0, 0, 0, -2.94463e-321, 19466.2
0.299, 0, 0, -0, 0, 0, 0, -2.95451e-321, 19466.2
0.3, 0, 0, -0, 0, 0, 0, -2.96439e-321, 19466.2
0.301, 0, 0, -0, 0, 0, 0, -2.97428e-321, 19466.2
0.302, 0, 0, -0, 0, 0, 0, -2.98416e-321, 19466.2
0.303, 0, 0, -0, 0, 0, 0, -2.99404e-321, 19466.2
0.304, 0, 0, -0, 0, 0, 0, -3.00392e-321, 19466.2
0.305, 0, 0, -0, 0, 0, 0, -3.0138e-321, 19466.2
0.306, 0, 0, -0, 0, 0, 0, -3.02368e-321, 19466.3
0.307, 0, 0, -0, 0, 0, 0, -3.03356e-321, 19466.3
0.308, 0, 0, -0, 0, 0, 0, -3.04344e-321, 19466.3
0.309, 0, 0, -0, 0, 0, 0, -3.05333e-321, 19466.3
0.31, 0, 0, -0, 0, 0, 0, -3.06321e-321, 19466.3
0.311, 0, 0, -0, 0, 0, 0, -3.07309e-321, 19466.3
0.312, 0, 0, -0, 0, 0, 0, -3.08297e-321, 19466.3
0.313, 0, 0, -0, 0, 0, 0, -3.09285e-321, 19466.3
0.314, 0, 0, -0, 0, 0, 0, -3.10273e-321, 19466.3
0.315, 0, 0, -0, 0, 0, 0, -3.11261e-321, 19466.3
0.316, 0, 0, -0, 0, 0, 0, -3.12249e-321, 19466.3
0.317, 0, 0, -0, 0, 0, 0, -3.13238e-321, 19466.3
0.318, 0, 0, -0, 0, 0, 0, -3.14226e-321, 19466.4
0.319, 0, 0, -0, 0, 0, 0, -3.15214e-321, 19466.4
0.32, 0, 0, -0, 0, 0, 0, -3.16202e-321, 19466.4
0.321, 0, 0, -0, 0, 0, 0, -3.1719e-321, 19466.4
0.322, 0, 0, -0, 0, 0, 0, -3.18178e-321, 19466.4
0.323, 0, 0, -0, 0, 0, 0, -3.19166e-321, 19466.4
0.324, 0, 0, -0, 0, 0, 0, -3.20155e-321, 19466.4
0.325, 0, 0, -0, 0, 0, 0, -3.21143e-321, 19466.4
0.326, 0, 0, -0, 0, 0, 0, -3.22131e-321, 19466.4
0.327, 0, 0, -0, 0, 0, 0, -3.23119e-321, 19466.4
0.328, 0, 0, -0, 0, 0, 0, -3.24107e-321, 19466.4
0.329, 0, 0, -0, 0, 0, 0, -3.25095e-321, 19466.4
0.33, 0, 0, -0, 0, 0, 0, -3.26083e-321, 19466.4
0.331, 0, 0, -0, 0, 0, 0, -3.27071e-321, 19466.4
0.332, 0, 0, -0, 0, 0, 0, -3.2806e-321, 19466.4
0.333, 0, 0, -0, 0, 0, 0, -3.29048e-321, 19466.4
0.334, 0, 0, -0, 0, 0, 0, -3.30036e-321, 19466.4
0.335, 0, 0, -0, 0, 0, 0, -3.31024e-321, 19466.4
0.336, 0, 0, -0, 0, 0, 0, -3.32012e-321, 19466.4
0.337, 0, 0, -0, 0, 0, 0, -3.33e-321, 19466.5
0.338, 0, 0, -0, 0, 0, 0, -3.33988e-321, 19466.5
0.339, 0, 0, -0, 0, 0, 0, -3.34977e-321, 19466.5
0.34, 0, 0, -0, 0, 0, 0, -3.35965e-321, 19466.5
0.341, 0, 0, -0, 0, 0, 0, -3.36953e-321, 19466.5
0.342, 0, 0, -0, 0, 0, 0, -3.37941e-321, 19466.5
0.343, 0, 0, -0, 0, 0, 0, -3.38929e-321, 19466.5
0.344, 0, 0, -0, 0, 0, 0, -3.39917e-321, 19466.5
0.345, 0, 0, -0, 0, 0, 0, -3.40905e-321, 19466.5
0.346, 0, 0, -0, 0, 0, 0, -3.41893e-321, 19466.5
0.347, 0, 0, -0, 0, 0, 0, -3.42882e-321, 19466.5
0.348, 0, 0, -0, 0, 0, 0, -3.4387e-321, 19466.5
0.349, 0, 0, -0, 0, 0, 0, -3.44858e-321, 19466.5
0.35, 0, 0, -0, 0, 0, 0, -3.45846e-321, 19466.5
0.351, 0, 0, -0, 0, 0, 0, -3.46834e-321, 19466.5
0.352, 0, 0, -0, 0, 0, 0, -3.47822e-321, 19466.5
0.353, 0, 0, -0, 0, 0, 0, -3.4881e-321, 19466.5
0.354, 0, 0, -0, 0, 0, 0, -3.49798e-321, 19466.5
0.355, 0, 0, -0, 0, 0, 0, -3.50787e-321, 19466.5
0.356, 0, 0, -0, 0, 0, 0, -3.51775e-321, 19466.5
0.357, 0, 0, -0, 0, 0, 0, -3.52763e-321, 19466.5
0.358, 0, 0, -0, 0, 0, 0, -3.53751e-321, 19466.5
0.359, 0, 0, -0, 0, 0, 0, -3.54739e-321, 19466.5
0.36, 0, 0, -0, 0, 0, 0, -3.55727e-321, 19466.5
0.361, 0, 0, -0, 0, 0, 0, -3.56715e-321, 19466.5
0.362, 0, 0, -0, 0, 0, 0, -3.57704e-321, 19466.5
0.363, 0, 0, -0, 0, 0, 0, -3.58692e-321, 19466.5
0.364, 0, 0, -0, 0, 0, 0, -3.5968e-321, 19466.5
0.365, 0, 0, -0, 0, 0, 0, -3.60668e-321, 19466.5
0.366, 0, 0, -0, 0, 0, 0, -3.61656e-321, 19466.5
0.367, 0, 0, -0, 0, 0, 0, -3.62644e-321, 19466.5
0.368, 0, 0, -0, 0, 0, 0, -3.63632e-321, 19466.5
0.369, 0, 0, -0, 0, 0, 0, -3.6462e-321, 19466.5
0.37, 0, 0, -0, 0, 0, 0, -3.65609e-321, 19466.5
0.371, 0, 0, -0, 0, 0, 0, -3.66597e-321, 19466.5
0.372, 0, 0, -0, 0, 0, 0, -3.67585e-321, 19466.5
0.373, 0, 0, -0, 0, 0, 0, -3.68573e-321, 19466.5
0.374, 0, 0, -0, 0, 0, 0, -3.69561e-321, 19466.5
0.375, 0, 0, -0, 0, 0, 0, -3.70549e-321, 19466.5
0.376, 0, 0, -0, 0, 0, 0, -3.71537e-321, 19466.5
0.377, 0, 0, -0, 0, 0, 0, -3.72525e-321, 19466.5
0.378, 0, 0, -0, 0, 0, 0, -3.73514e-321, 19466.5
0.379, 0, 0, -0, 0, 0, 0, -3.74502e-321, 19466.5
